fine value,/nmos0_U/D Y,/nmos1_U/D Y,/nmos2_U/D Y,/nmos3_U/D Y,/nmos4_U/D Y,/nmos5_U/D Y,/pmos0_U/S Y,/pmos1_U/S Y,/pmos2_U/S Y,/pmos3_U/S Y,/pmos4_U/S Y,/pmos5_U/S Y,/nmos_V<0> Y,/nmos_V<1> Y,/nmos_V<2> Y,/nmos_V<3> Y,/nmos_V<4> Y,/nmos_V<5> Y,/pmos_V<0> Y,/pmos_V<1> Y,/pmos_V<2> Y,/pmos_V<3> Y,/pmos_V<4> Y,/pmos_V<5> Y,,DAC nmos0 U offset form ideal,,,DAC nmos5 U offset form ideal
42,1.222940577164227e-11,9.769732686394823e-11,7.846009893264265e-10,6.332502066056211e-09,5.049902340635918e-08,3.81699062832664e-07,1.136296875150494e-11,9.111759586305817e-11,7.352253885868759e-10,5.96671459426139e-09,4.779986682484591e-08,3.657901026229365e-07,0.2016154206373933,0.2802894209610378,0.3608470387912933,0.4459728192130886,0.5395447726240561,0.6446458134772586,1.526984068913496,1.450917027457618,1.372673599887809,1.289199136015251,1.196713248588961,1.08941726562379,,1.43%,,,-0.15%
41,1.192678950231141e-11,9.525222965225745e-11,7.64853471130096e-10,6.17273313045718e-09,4.920145580974637e-08,3.721200211106881e-07,1.108429512461028e-11,8.888772931758787e-11,7.168968359009833e-10,5.815783622747054e-09,4.6568964775774e-08,3.564924570015235e-07,0.2006787958958549,0.2793350534058242,0.3598551957229463,0.4448867700234198,0.5382990086801061,0.643176911786847,1.527902142219423,1.451842729224032,1.373641162094555,1.290269513331415,1.197949402580982,1.090985626578759,,1.28%,,,-0.34%
40,1.161731652227069e-11,9.27394206991351e-11,7.444857326346993e-10,6.002603589812478e-09,4.779380195805296e-08,3.614352717193962e-07,1.078883343118099e-11,8.651214260380146e-11,6.975456793335885e-10,5.655070543626745e-09,4.523365353845498e-08,3.46142007184129e-07,0.1996818127984442,0.2783039080874383,0.358780165664518,0.4437005073905906,0.5369122292023589,0.6414984598124325,1.528891976446987,1.452852722220954,1.374689153295149,1.291438567025483,1.199325232664684,1.092770912640244,,1.06%,,,-0.85%
39,1.138699625005752e-11,9.087890140692042e-11,7.298464699935696e-10,5.891768059494558e-09,4.702926902761746e-08,3.562726841729257e-07,1.05779743168926e-11,8.477327436702571e-11,6.837969898523634e-10,5.550377550971426e-09,4.450848675101947e-08,3.411441302455549e-07,0.1989264729537,0.2775315528886384,0.3579987146654315,0.4429103582768536,0.5361428997388865,0.6406727639254215,1.529600890807071,1.453600640423071,1.375451050975309,1.29221716389777,1.200088310201844,1.093647987741903,,1.52%,,,0.19%
38,1.106261282391912e-11,8.833904651384078e-11,7.092673166354117e-10,5.721630500365518e-09,4.562153065549395e-08,3.455856876564543e-07,1.027782343073346e-11,8.239709850309863e-11,6.644069083549893e-10,5.389681117462845e-09,4.3173241769923e-08,3.308323758430987e-07,0.1978429542588017,0.276451684854685,0.3568740961101763,0.4416694923915079,0.5346951290774095,0.6389340297221431,1.530653040423738,1.454625749950388,1.376551283427057,1.293439744364646,1.201524126380662,1.095490221349733,,1.17%,,,-0.33%
37,1.076346696708877e-11,8.592531467951117e-11,6.89738375577517e-10,5.561832136966845e-09,4.43237643860361e-08,3.360049154848614e-07,9.99842375357987e-12,8.014284425622075e-11,6.461212207667574e-10,5.238758867315128e-09,4.194264297271387e-08,3.215154970436442e-07,0.1968040517193548,0.2753961913861164,0.3557766737970969,0.4404716290891817,0.5333228416457767,0.6373290899212649,1.531643119770042,1.455654308025462,1.377617847784837,1.294619826103405,1.202884502420266,1.097194684162577,,1.03%,,,-0.54%
36,1.045278606477357e-11,8.338147005812543e-11,6.691202062169207e-10,5.391670639693376e-09,4.291590877299461e-08,3.253177056453989e-07,9.705837848983913e-12,7.776693849565806e-11,6.267730847153186e-10,5.078055665320306e-09,4.06076096780117e-08,3.111972809114129e-07,0.1957103592864835,0.2742516750915285,0.3545846817474388,0.4391595110568795,0.531790839417994,0.6354958053247287,1.532729586675622,1.456776326315525,1.378778847139384,1.295912342991062,1.204403032407313,1.099130807528544,,0.77%,,,-1.11%
35,1.017052692415309e-11,8.116449833673204e-11,6.513039351804418e-10,5.248422060578684e-09,4.179821071035553e-08,3.173901939180546e-07,9.447034285251671e-12,7.569065129628177e-11,6.100319633792294e-10,4.942789541883411e-09,3.954785803784212e-08,3.035216911257318e-07,0.1946724609814886,0.2732272490833075,0.3535263117143732,0.4380239743755772,0.5305406161282541,0.6341021674898618,1.533708528690826,1.457771952410578,1.379811913282001,1.297030688278176,1.205641944923285,1.100602957517427,,0.77%,,,-0.84%
34,9.850096448637449e-12,7.862161588254774e-11,6.306814429599085e-10,5.078247315485014e-09,4.039022004335129e-08,3.067017300121461e-07,9.147130019096063e-12,7.33194372896492e-11,5.906849515008057e-10,4.782093793338029e-09,3.821295412154244e-08,2.932062195727703e-07,0.1934632140652148,0.2720140047721502,0.3522634091960353,0.4366359733183479,0.5289202347660111,0.6321748623677429,1.534879386976286,1.458942623240906,1.381040736223518,1.298397629051685,1.20724735771126,1.102633268499983,,0.39%,,,-1.45%
33,9.54931647545415e-12,7.620871265250118e-11,6.11160931527553e-10,4.918413788876072e-09,3.909225131270016e-08,2.971180800324261e-07,8.867563823168726e-12,7.106509316706877e-11,5.723603856143514e-10,4.631182230722133e-09,3.698248859937155e-08,2.839545387371791e-07,0.1922962594618681,0.2708278152953809,0.3510310638863453,0.4352913375650009,0.5273787900182036,0.6303967443557412,1.536012042777398,1.460090887950712,1.382241314894413,1.299721610896765,1.20877421141295,1.104503032714509,,0.19%,,,-1.73%
32,9.227126055114752e-12,7.36682489760911e-11,5.905744047692438e-10,4.748219098941333e-09,3.768413369484019e-08,2.864284528762958e-07,8.567271190810649e-12,6.868924950093793e-11,5.530146116016679e-10,4.470507533664736e-09,3.564757957141946e-08,2.7363681544534e-07,0.1910054441971785,0.2695385171231425,0.3496897865060193,0.4338129354647993,0.5256512113640812,0.6283537584000602,1.537257075121862,1.461340704629268,1.383550138797475,1.30117702504326,1.210485265394722,1.106647982378532,,-0.26%,,,-2.43%
31,9.260934161273473e-12,7.389981049789732e-11,5.956756706235035e-10,4.848335558953999e-09,3.902712365133136e-08,2.910054618439328e-07,8.598527289122151e-12,6.891476827903596e-11,5.579395997111824e-10,4.565013563838044e-09,3.692087681068253e-08,2.780681477924717e-07,0.1911412044819399,0.2696610405743706,0.3500352227547995,0.434688601729707,0.5273001854052581,0.6292364825456324,1.537128928893732,1.461219389239081,1.383212758254267,1.300315080992196,1.208851904694966,1.1057175959881,,3.13%,,,2.24%
30,8.945545166693401e-12,7.136378653708355e-11,5.751876620817978e-10,4.678134170751975e-09,3.761900265860858e-08,2.803155102927323e-07,8.301772848166597e-12,6.653896441598778e-11,5.38595144781781e-10,4.404338466191728e-09,3.558599270555006e-08,2.677282994336311e-07,0.1898398217204537,0.2683292071667238,0.3486556456074184,0.4331893955451701,0.525569845006321,0.6271554702159119,1.538391988493321,1.462509363194806,1.384555035242819,1.301790878266712,1.210565642317217,1.107906501151297,,2.85%,,,1.68%
29,8.639764691818945e-12,6.895292331888798e-11,5.556837565915198e-10,4.518284113989702e-09,3.632091078026101e-08,2.707270622379177e-07,8.019647729325665e-12,6.428480574667081e-11,5.202723455043573e-10,4.253438351366997e-09,3.435565882422668e-08,2.584885543199015e-07,0.1885287696677193,0.2670236542725675,0.3473076398674911,0.4317331990278637,0.5239199558131977,0.6252291850164756,1.539636303637932,1.463753753013096,1.385870489173904,1.303224201520985,1.212199197118928,1.109919121496616,,2.66%,,,1.48%
28,8.312383646790322e-12,6.640274266554381e-11,5.350688169653458e-10,4.348061695439417e-09,3.491265925474611e-08,2.600394880394977e-07,7.717859768323252e-12,6.190880742076382e-11,5.008200806414624e-10,4.092769530643692e-09,3.302099538914743e-08,2.481982287901072e-07,0.187082181895236,0.265594048235988,0.3458292009694022,0.4301274174063359,0.5220662011295056,0.6230104814119863,1.541039659206977,1.465150659941839,1.387309215842353,1.304804409904323,1.214034299276067,1.112236460912332,,2.20%,,,0.85%
27,8.044410534689445e-12,6.418886962172859e-11,5.172123976337816e-10,4.204757206842883e-09,3.379461241593033e-08,2.521091088437299e-07,7.467144756324351e-12,5.983731601964761e-11,4.840978359234308e-10,3.957519322882657e-09,3.196141617639117e-08,2.405561176400348e-07,0.1858472049600462,0.2643016606498577,0.3445033202764403,0.4287283120681086,0.5205437324563247,0.6213118730792369,1.542220444337988,1.466380943829558,1.388588927985922,1.306181007125658,1.215541253713391,1.114007350515268,,2.42%,,,1.26%
26,7.722651747798434e-12,6.165110920644426e-11,4.966575932885263e-10,4.034516865561046e-09,3.238620253408547e-08,2.414169839350204e-07,7.166899209458439e-12,5.746158921168343e-11,4.648476082279007e-10,3.796863877189483e-09,3.062696156604532e-08,2.302593746624219e-07,0.1843056694959641,0.2627711662053593,0.3429232784527509,0.4270057610118049,0.5185570402047173,0.6189457321163411,1.543720384556923,1.467891270655745,1.390137793095636,1.307875526311326,1.217507092349974,1.116468231866388,,1.99%,,,0.57%
25,7.421767438834174e-12,5.923536182307123e-11,4.77100622969451e-10,3.87461573112123e-09,3.108781993878121e-08,2.318299370618262e-07,6.887435501195397e-12,5.520676822352781e-11,4.465273468385488e-10,3.645980477324644e-09,2.939668693596894e-08,2.210476193018138e-07,0.1828147208962595,0.2612539491626754,0.341357015893123,0.4253233272182511,0.5166522661476056,0.6167441648940467,1.545147362600435,1.46933323382508,1.391666427845718,1.309530260791692,1.219391830005457,1.118753862510701,,1.79%,,,0.29%
24,7.099099606879898e-12,5.668309035883642e-11,4.564069870776862e-10,3.704351287428979e-09,2.967922209213913e-08,2.211368230669014e-07,6.58718919276646e-12,5.28315696612144e-11,4.271851103761371e-10,3.485335067942257e-09,2.806226916683098e-08,2.107575243138274e-07,0.1811404227908925,0.2595828642508444,0.3396316833381747,0.4234572133686198,0.5144993143791179,0.6141914167084093,1.546791665367447,1.470966133420802,1.393337410367105,1.311365274932935,1.22152152160705,1.121399800041139,,1.28%,,,-0.51%
23,6.879269563231578e-12,5.482591183377027e-11,4.418212125000846e-10,3.593425135727412e-09,2.891418078219024e-08,2.159700674821304e-07,6.382241941061284e-12,5.10928079280618e-11,4.134423778936504e-10,3.380685337386873e-09,2.733746225741057e-08,2.057932597676867e-07,0.1799553016001958,0.2583139388003756,0.3383622503154021,0.4221967631425895,0.5132893997426186,0.6129184660686955,1.547915084364474,1.47218719353322,1.394569676778648,1.312604493949242,1.222718394942056,1.122715523084465,,2.20%,,,1.21%
22,6.585806830278592e-12,5.228718823721005e-11,4.211247726719052e-10,3.423134969690941e-09,2.750541882190101e-08,2.052753527968195e-07,6.098143951763522e-12,4.872668268287225e-11,3.941022943308506e-10,3.220050769900465e-09,2.600308972732428e-08,1.955255015753686e-07,0.1783152906336994,0.2565177808354189,0.3364987435612691,0.4201873334445753,0.5109805063075812,0.6101950378298492,1.549581904236132,1.473932408187018,1.396378874333677,1.314579638736614,1.225001785545894,1.125528289454317,,2.10%,,,0.39%
21,6.255289259917884e-12,4.985845642239972e-11,4.015770436094258e-10,3.263190127592517e-09,2.620671971952591e-08,1.956862274286043e-07,5.803721492784952e-12,4.646306324064275e-11,3.757848295846792e-10,3.069195025531528e-09,2.477289389284088e-08,1.863283910261552e-07,0.1763861970730517,0.2547159704265221,0.3346525864199195,0.41821076437074,0.5087512884545782,0.6076432036203459,1.551379838822403,1.475680544702847,1.398180918329337,1.316521995073377,1.22720641360044,1.128154964622984,,1.41%,,,0.05%
20,5.932107929952834e-12,4.732053538844364e-11,3.810152516790058e-10,3.092870652189912e-09,2.479774694539893e-08,1.849899732538563e-07,5.501925610408203e-12,4.408734493461387e-11,3.564456916987349e-10,2.908574830855108e-09,2.34385742545511e-08,1.760658714423279e-07,0.1743896624963198,0.2527293846275964,0.3326050240827171,0.4160011360450226,0.5062120862939838,0.6046610323587697,1.553308431279684,1.477602886403292,1.400173466739189,1.318692823893329,1.229716888283469,1.131220601070346,,0.76%,,,-0.92%
19,5.640354373823915e-12,4.509657466984752e-11,3.631538378057415e-10,2.94948531715365e-09,2.367915516306719e-08,1.770561146498697e-07,5.237852477675667e-12,4.201599947851628e-11,3.397136474933884e-10,2.773372549085938e-09,2.237922580955016e-08,1.684802304944551e-07,0.172488258114685,0.2509084927812105,0.3307435609129054,0.4140484648804671,0.5040976293631297,0.602347193007716,1.555087772457378,1.479355913236964,1.401974880295455,1.320610715336891,1.231807414813013,1.133587210857634,,0.60%,,,-0.42%
18,5.394293246195565e-12,4.255599797631416e-11,3.425379237545867e-10,2.779133333492695e-09,2.226994877338897e-08,1.663584701513298e-07,4.982232402026237e-12,3.964035043915425e-11,3.203755346510429e-10,2.612771034871686e-09,2.104487710110209e-08,1.582181806221424e-07,0.1707986083724478,0.2487071062578437,0.3284760909443785,0.411606445620966,0.5012958292554174,0.5990746216939915,1.556894162101789,1.481493189775017,1.404187172096899,1.323008488329832,1.234576991867851,1.136940240701718,,1.26%,,,-1.54%
17,5.040011938551703e-12,4.01403355878585e-11,3.229965998738658e-10,2.619129613276487e-09,2.097081573284621e-08,1.567666456371099e-07,4.671493102574588e-12,3.738617926075069e-11,3.020604501045297e-10,2.461948763049513e-09,1.981483332285137e-08,1.490391850841149e-07,0.1682595907927299,0.2464933071420325,0.3262010262434961,0.4091780590334745,0.4985609480876186,0.5959742183506417,1.559228142514621,1.483633981884793,1.406398081098114,1.325392144301479,1.237280211808027,1.140103843462605,,-0.12%,,,-2.08%
16,4.725429990476441e-12,3.75943636083051e-11,3.023722140840792e-10,2.448743559993879e-09,1.956133096841437e-08,1.460672372382907e-07,4.37637792584117e-12,3.501056426618801e-11,2.827245489729215e-10,2.301368495848996e-09,1.848046584191959e-08,1.388072914405511e-07,0.165845219634953,0.2440119165842582,0.3236484838713906,0.4064299530352375,0.4954071864344001,0.5923056652258358,1.561570329022188,1.486033433525259,1.408872650517133,1.328088710281396,1.240397074203917,1.143838019572762,,-0.85%,,,-3.47%
15,4.583980529815127e-12,3.642937958205306e-11,2.941148538253441e-10,2.405417907066615e-09,1.951002088783458e-08,1.452050266044924e-07,4.247455809127544e-12,3.392365151385839e-11,2.75047834132821e-10,2.26054171438138e-09,1.843185189456267e-08,1.37991414317811e-07,0.1646927891774699,0.2428202298666162,0.3225894239383951,0.4057018261971382,0.4952883858457299,0.5919994848978464,1.56267414336311,1.487185686438995,1.409911345998272,1.328803007689508,1.240514577722002,1.144146088040699,,2.15%,,,2.04%
14,4.273970837185823e-12,3.388454713612079e-11,2.735165186150688e-10,2.235005982703747e-09,1.810037725059707e-08,1.345046656784022e-07,3.954200846564477e-12,3.154791153186637e-11,2.557126594870182e-10,2.099976554647856e-09,1.709748401828978e-08,1.277615331392214e-07,0.1620647840134021,0.240080167886078,0.3197753601574509,0.4027097798103317,0.4919038800875864,0.5880549448925825,1.5652663091401,1.489837415960739,1.412639344993472,1.331737546345949,1.243859117235136,1.148151735613209,,1.61%,,,0.86%
13,3.985290033789766e-12,3.146240899052722e-11,2.53940696308499e-10,2.074942367057805e-09,1.680082215757038e-08,1.249104799769799e-07,3.682618913357822e-12,2.929368294421044e-11,2.373997074788033e-10,1.949192808457708e-09,1.586740663558052e-08,1.186077123957974e-07,0.159429370771739,0.2372785926505202,0.3169137242858767,0.3996920119518694,0.4885560951153896,0.5842660481224814,1.567843725267807,1.492527574913366,1.415395945932073,1.33469613783222,1.24716717384762,1.151984611206899,,1.52%,,,0.36%
12,3.665121129250891e-12,2.891939317111224e-11,2.333414043397663e-10,1.904481975320877e-09,1.539080360583564e-08,1.142080154758582e-07,3.386440003728207e-12,2.691830280766539e-11,2.180679020081955e-10,1.788655787177868e-09,1.453303345081358e-08,1.083952034037296e-07,0.1562698665034194,0.2340868533420019,0.3136461600873061,0.3962205905866076,0.4846357172013071,0.5797104664592521,1.570879842274078,1.495629048346878,1.41859092398703,1.338097918325893,1.2510402929056,1.156585147868398,,0.57%,,,-1.20%
11,3.366343433576517e-12,2.669522362649636e-11,2.15455541909013e-10,1.760970081137674e-09,1.427136054323049e-08,1.062695950555613e-07,3.116387770969777e-12,2.484690669801458e-11,2.013479088021965e-10,1.653531192819704e-09,1.347381969012437e-08,1.008257196312623e-07,0.1530946820840695,0.2310683239594823,0.3105819723320883,0.3930568699480013,0.4812741537394476,0.5760700016031972,1.57388308241957,1.498548136754841,1.421563595755707,1.341196763727885,1.254360792633873,1.160252765174561,,0.07%,,,-0.39%
10,3.106266603212663e-12,2.415030641624011e-11,1.948295782340412e-10,1.590462214988212e-09,1.286094926698229e-08,9.556497321417893e-08,2.857676538981272e-12,2.247133328868567e-11,1.820100770600001e-10,1.493023773299042e-09,1.213932088389554e-08,9.062969145761368e-08,0.1500296605128635,0.2272767338381536,0.3067065156824936,0.3889566663344335,0.4766655315369135,0.5707412094965215,1.57703337667666,1.502211585867268,1.425325055939661,1.345211079872491,1.258913002998945,1.165606413247243,,0.73%,,,-2.33%
9,2.760228691500256e-12,2.173244828578829e-11,1.752687017693893e-10,1.430297669628613e-09,1.156062108694855e-08,8.596659779821789e-08,2.548213443970822e-12,2.021733638258879e-11,1.637015750885223e-10,1.342300546419898e-09,1.090926361398522e-08,8.149476785018586e-08,0.1456263643141219,0.2232930830671281,0.3026435461707925,0.3846974781377842,0.4719726374286641,0.5654700243434252,1.581156099465466,1.506061640246744,1.429266068880819,1.349378654945203,1.263547315926874,1.170888263738334,,-1.56%,,,-3.42%
8,2.437035022143396e-12,1.918634980040395e-11,1.546096438810035e-10,1.259723781678078e-09,1.014969683745841e-08,7.525892084193039e-08,2.246204308266989e-12,1.784548519532701e-11,1.443730844417253e-10,1.181836409284074e-09,9.574877851908019e-09,7.131254220408202e-08,0.1409598399334607,0.2185925781849445,0.2978364003758341,0.3796199208213298,0.4662794462479357,0.5589011179266891,1.58572673883826,1.510603883107621,1.433927669746156,1.354343877954494,1.269167963545262,1.177453241251867,,-3.53%,,,-6.32%
7,2.188096881661179e-12,1.731168875453028e-11,1.399024536274729e-10,1.148556081317094e-09,9.383337024625033e-09,7.008614163879543e-08,2.01814865796372e-12,1.610275776575247e-11,1.306401774003506e-10,1.07731364056247e-09,8.850203279749032e-09,6.639601963735277e-08,0.1369160820854891,0.2147231669965381,0.2940147875438974,0.3759388283248241,0.4628649808733024,0.5554092174594681,1.589576616359501,1.514342589575786,1.43763197313217,1.357941592803896,1.272538202892231,1.180936718256903,,-2.49%,,,-1.48%
6,1.918343675195047e-12,1.476798657317007e-11,1.19292445528615e-10,9.779679091653748e-10,7.971888019140644e-09,5.937679586706344e-08,1.755242766057477e-12,1.372738857818937e-11,1.113132852594423e-10,9.168909648606972e-10,7.515883207027576e-09,5.622416773230375e-08,0.131970242809453,0.2087215927763407,0.2879121320886645,0.3695524523716158,0.455820730076602,0.5473414050797731,1.594625934545668,1.520125663457879,1.443539868966565,1.364180144521261,1.279488644174806,1.188969193595786,,-2.29%,,,-4.81%
5,1.628998263654821e-12,1.23478701192796e-11,9.968094287325941e-11,8.176330576331843e-10,6.670430810208805e-09,4.9771207867146e-08,1.483405672303401e-12,1.147328360580455e-11,9.300893241344215e-11,7.662541194002019e-10,6.285982115716667e-09,4.711291638675381e-08,0.1258085392131942,0.201978761755311,0.2810596441527832,0.3624729562640385,0.448186639269709,0.5388497613207899,1.600706323321147,1.526652335042079,1.450159454899976,1.371087794770624,1.287016908505348,1.197399431857454,,-3.25%,,,-7.17%
4,1.364209589317397e-12,9.811262551471189e-12,7.899090576352268e-11,6.466874047948372e-10,5.25806599314994e-09,3.905523341052095e-08,1.225450198313548e-12,9.105479178777792e-12,7.368490312246536e-11,6.058918969247462e-10,4.951886318870283e-09,3.694747684123672e-08,0.1191235209806591,0.1933130003637967,0.2722028513986832,0.3532580552351317,0.4381013436486325,0.5273341270503408,1.607630463530791,1.535026879931241,1.458750625501135,1.38007164566363,1.296954573748855,1.208818346866344,,-2.75%,,,-13.82%
3,1.068560049862495e-12,7.583615025651788e-12,6.11102249555024e-11,5.030004529229202e-10,4.136413736957442e-09,3.110513138482489e-08,9.524678475046764e-13,7.032662171854452e-12,5.696775463246808e-11,4.706718234828102e-10,3.893028764258617e-09,2.941538078910042e-08,0.1098694238260995,0.1836243227594785,0.2624405809988127,0.3434211544886656,0.4280449418255475,0.5166781507396007,1.616701426805148,1.544402156590535,1.468201668411997,1.389650498538033,1.306853222970343,1.219362643320633,,-4.94%,,,-14.33%
2,8.843723941312707e-13,5.126309639779634e-12,4.042185387830355e-11,3.32159519602967e-10,2.722683478758491e-09,2.038064122518031e-08,7.609702994306048e-13,4.712170150834293e-12,3.764330886737728e-11,3.107153674155483e-10,2.559561419308657e-09,1.925753353125922e-08,0.1027716502053758,0.168846602341046,0.2467580188628647,0.3272845198789082,0.4107654128507157,0.4972654573685639,1.624857724728159,1.558919243700842,1.483383392420156,1.405337389503328,1.323834055034766,1.238557243953313,,4.90%,,,-30.86%
1,6.567906683558504e-13,2.686814117128497e-12,2.079450453451405e-11,1.714502174133211e-10,1.418351743768306e-09,1.075803615459465e-08,5.280161282026906e-13,2.45668453467379e-12,1.934296167429617e-11,1.6017382146081e-10,1.331059053831547e-09,1.015018766918535e-08,0.09156702243658459,0.1444054021917599,0.2216277951377841,0.3018094975969807,0.3843615262384779,0.4688204733329566,1.637834093589582,1.582585299176517,1.507655785556977,1.430065289977401,1.349707328022841,1.266659481086284,,14.64%,,,-65.28%
0,4.936110919490739e-13,9.350731994444299e-13,1.061298082153897e-12,1.078073472010815e-12,1.080156722441322e-12,1.080551874220517e-12,3.727859779853484e-13,6.590545363964785e-13,7.47033168865763e-13,7.587725588474544e-13,7.60304196689324e-13,7.606664243297272e-13,0.08082180885414124,0.1044390254105531,0.1090648517604176,0.1096361646563654,0.1097067149288394,0.1097204214909876,1.650164389657008,1.62974710381306,1.625334300395751,1.624787653672369,1.624716818751017,1.624699927536459,,43.21%,,,-822653.36%
